filename,mjd,rv_sci_mean_kms,rv_cal_mean_kms
EtalonEtalon_R05_20260512110001_deg0_sp.fits,61172.468420266,0.057497890472924196,0.05688379292200414
EtalonEtalon_R06_20260503050002_deg0_sp.fits,61163.220663993,0.02987784535692173,0.03218374404854825
EtalonEtalon_R06_20260503080001_deg0_sp.fits,61163.345645755,0.027941495986910633,0.029147649515302472
EtalonEtalon_R06_20260503110001_deg0_sp.fits,61163.470644668,0.023176383405977503,0.022592660690665994
EtalonEtalon_R06_20260504050001_deg0_sp.fits,61164.220655812,0.01767368909424099,0.017627383278112276
EtalonEtalon_R06_20260504080002_deg0_sp.fits,61164.345654699,0.018577783519554154,0.018793414024828647
EtalonEtalon_R06_20260504110001_deg0_sp.fits,61164.470653587,0.013948710527317963,0.013941858581517436
EtalonEtalon_R06_20260505050001_deg0_sp.fits,61165.220647667,0.01182622845263199,0.012861827718158025
EtalonEtalon_R06_20260505080002_deg0_sp.fits,61165.345663696,0.006698998985896156,0.009311221214415778
EtalonEtalon_R06_20260505110001_deg0_sp.fits,61165.470645556,0.0031320879656827724,0.004598534814051987
EtalonEtalon_R06_20260507050001_deg0_sp.fits,61167.220647037,0.03298442718086147,0.033602643393740264
EtalonEtalon_R06_20260507080001_deg0_sp.fits,61167.345645965,0.029674527414350442,0.03162125718538794
EtalonEtalon_R06_20260507110001_deg0_sp.fits,61167.470644874,0.030268207067908323,0.03236363137059655
EtalonEtalon_R06_20260508050001_deg0_sp.fits,61168.220656098,0.03942621377842426,0.04118595059769058
EtalonEtalon_R06_20260508080001_deg0_sp.fits,61168.345655027,0.03866457990643404,0.040360018534506964
EtalonEtalon_R06_20260508110001_deg0_sp.fits,61168.470636861,0.038048683018164775,0.038700094317380904
EtalonEtalon_R06_20260509050001_deg0_sp.fits,61169.220647301,0.04034245218803337,0.04160319293031765
EtalonEtalon_R06_20260509080001_deg0_sp.fits,61169.345646234,0.03787570304690588,0.039571711693153974
EtalonEtalon_R06_20260509110001_deg0_sp.fits,61169.470645149,0.0361121286841217,0.03750771020315126
EtalonEtalon_R06_20260510050001_deg0_sp.fits,61170.220656550,0.04656471883342897,0.04739552734665567
EtalonEtalon_R06_20260510080001_deg0_sp.fits,61170.345655804,0.04372262327876812,0.045109195287121914
EtalonEtalon_R06_20260510110001_deg0_sp.fits,61170.470655012,0.041365221719300384,0.042365247508871245
EtalonEtalon_R06_20260511050001_deg0_sp.fits,61171.220649488,0.05685085551053115,0.057450276129853914
EtalonEtalon_R06_20260511080002_deg0_sp.fits,61171.345665764,0.05786178843023691,0.05718888767274581
EtalonEtalon_R06_20260511110001_deg0_sp.fits,61171.470647830,0.056815379633635664,0.05628748811620558
EtalonEtalon_R06_20260512050001_deg0_sp.fits,61172.220642423,0.062406507842773254,0.06251346722492257
EtalonEtalon_R06_20260512080001_deg0_sp.fits,61172.345641795,0.059309886036295535,0.0595979962683685
EtalonEtalon_R06_20260512110001_deg0_sp.fits,61172.470641108,0.0577827567934409,0.05764415006324038
EtalonEtalon_R07_20260503050002_deg0_sp.fits,61163.222884831,0.03063678165893169,0.0317500005553699
EtalonEtalon_R07_20260503080001_deg0_sp.fits,61163.347866593,0.028562795541574197,0.02912848384815312
EtalonEtalon_R07_20260503110001_deg0_sp.fits,61163.472865506,0.024345537868239914,0.02497802566450038
EtalonEtalon_R07_20260504050001_deg0_sp.fits,61164.222876650,0.016068620242988878,0.01724661120846736
EtalonEtalon_R07_20260504080002_deg0_sp.fits,61164.347875537,0.016769993745209953,0.018044995575894975
EtalonEtalon_R07_20260504110001_deg0_sp.fits,61164.472874425,0.012805572312039736,0.01411051462438762
EtalonEtalon_R07_20260505050001_deg0_sp.fits,61165.222868506,0.011006342389146892,0.012458073461962569
