Time,"output {channel=""blue_etalon"", units=""Amps""}",seconds,days,jd,amps,sams x axis,amps,fixed refderences JD offset
1.76E+12,0.321,1763295030,20408.50729,2460995.657,0.321,-4.342958333,0.321,
1.76E+12,0.321,1763295060,20408.50764,2460995.657,0.321,-4.342611111,0.321,
1.76E+12,0.321,1763295090,20408.50799,2460995.658,0.321,-4.342263889,0.321,
1.76E+12,0.32,1763295120,20408.50833,2460995.658,0.32,-4.341916667,0.32,
1.76E+12,0.321,1763295150,20408.50868,2460995.658,0.321,-4.341569445,0.321,
1.76E+12,0.321,1763295180,20408.50903,2460995.659,0.321,-4.341222222,0.321,
1.76E+12,0.32,1763295210,20408.50938,2460995.659,0.32,-4.340875,0.32,
1.76E+12,0.321,1763295240,20408.50972,2460995.659,0.321,-4.340527778,0.321,
1.76E+12,0.319,1763295270,20408.51007,2460995.66,0.319,-4.340180556,0.319,
1.76E+12,0.32,1763295300,20408.51042,2460995.66,0.32,-4.339833334,0.32,
1.76E+12,0.321,1763295330,20408.51076,2460995.661,0.321,-4.339486111,0.321,
1.76E+12,0.321,1763295360,20408.51111,2460995.661,0.321,-4.339138889,0.321,
1.76E+12,0.322,1763295390,20408.51146,2460995.661,0.322,-4.338791667,0.322,
1.76E+12,0.321,1763295420,20408.51181,2460995.662,0.321,-4.338444444,0.321,
1.76E+12,0.321,1763295450,20408.51215,2460995.662,0.321,-4.338097222,0.321,
1.76E+12,0.321,1763295480,20408.5125,2460995.662,0.321,-4.33775,0.321,
1.76E+12,0.321,1763295510,20408.51285,2460995.663,0.321,-4.337402778,0.321,
1.76E+12,0.321,1763295540,20408.51319,2460995.663,0.321,-4.337055556,0.321,
1.76E+12,0.321,1763295570,20408.51354,2460995.663,0.321,-4.336708333,0.321,
1.76E+12,0.322,1763295600,20408.51389,2460995.664,0.322,-4.336361111,0.322,
1.76E+12,0.323,1763295630,20408.51424,2460995.664,0.323,-4.336013889,0.323,
1.76E+12,0.321,1763295660,20408.51458,2460995.664,0.321,-4.335666667,0.321,
1.76E+12,0.321,1763295690,20408.51493,2460995.665,0.321,-4.335319445,0.321,
1.76E+12,0.322,1763295720,20408.51528,2460995.665,0.322,-4.334972222,0.322,
1.76E+12,0.321,1763295750,20408.51563,2460995.665,0.321,-4.334625,0.321,
1.76E+12,0.322,1763295780,20408.51597,2460995.666,0.322,-4.334277778,0.322,
1.76E+12,0.321,1763295810,20408.51632,2460995.666,0.321,-4.333930556,0.321,
1.76E+12,0.321,1763295840,20408.51667,2460995.666,0.321,-4.333583334,0.321,
1.76E+12,0.322,1763295870,20408.51701,2460995.667,0.322,-4.333236111,0.322,
1.76E+12,0.32,1763295900,20408.51736,2460995.667,0.32,-4.332888889,0.32,
1.76E+12,0.323,1763295930,20408.51771,2460995.667,0.323,-4.332541667,0.323,
1.76E+12,0.322,1763295960,20408.51806,2460995.668,0.322,-4.332194445,0.322,
1.76E+12,0.322,1763295990,20408.5184,2460995.668,0.322,-4.331847223,0.322,
1.76E+12,0.322,1763296020,20408.51875,2460995.669,0.322,-4.3315,0.322,
1.76E+12,0.321,1763296050,20408.5191,2460995.669,0.321,-4.331152778,0.321,
1.76E+12,0.321,1763296080,20408.51944,2460995.669,0.321,-4.330805556,0.321,
1.76E+12,0.322,1763296110,20408.51979,2460995.67,0.322,-4.330458333,0.322,
1.76E+12,0.323,1763296140,20408.52014,2460995.67,0.323,-4.330111111,0.323,
1.76E+12,0.32,1763296170,20408.52049,2460995.67,0.32,-4.329763889,0.32,
1.76E+12,0.322,1763296200,20408.52083,2460995.671,0.322,-4.329416667,0.322,
1.76E+12,0.321,1763296230,20408.52118,2460995.671,0.321,-4.329069444,0.321,
1.76E+12,0.322,1763296260,20408.52153,2460995.671,0.322,-4.328722222,0.322,
1.76E+12,0.321,1763296290,20408.52188,2460995.672,0.321,-4.328375,0.321,
1.76E+12,0.321,1763296320,20408.52222,2460995.672,0.321,-4.328027778,0.321,
1.76E+12,0.321,1763296350,20408.52257,2460995.672,0.321,-4.327680556,0.321,
1.76E+12,0.321,1763296380,20408.52292,2460995.673,0.321,-4.327333333,0.321,
1.76E+12,0.322,1763296410,20408.52326,2460995.673,0.322,-4.326986111,0.322,
1.76E+12,0.32,1763296440,20408.52361,2460995.673,0.32,-4.326638889,0.32,
1.76E+12,0.321,1763296470,20408.52396,2460995.674,0.321,-4.326291667,0.321,
1.76E+12,0.322,1763296500,20408.52431,2460995.674,0.322,-4.325944445,0.322,
1.76E+12,0.321,1763296530,20408.52465,2460995.674,0.321,-4.325597222,0.321,
1.76E+12,0.322,1763296560,20408.525,2460995.675,0.322,-4.32525,0.322,
1.76E+12,0.322,1763296590,20408.52535,2460995.675,0.322,-4.324902778,0.322,
1.76E+12,0.32,1763296620,20408.52569,2460995.675,0.32,-4.324555556,0.32,
1.76E+12,0.322,1763296650,20408.52604,2460995.676,0.322,-4.324208334,0.322,
1.76E+12,0.321,1763296680,20408.52639,2460995.676,0.321,-4.323861111,0.321,
1.76E+12,0.322,1763296710,20408.52674,2460995.676,0.322,-4.323513889,0.322,
1.76E+12,0.322,1763296740,20408.52708,2460995.677,0.322,-4.323166667,0.322,
1.76E+12,0.321,1763296770,20408.52743,2460995.677,0.321,-4.322819444,0.321,
1.76E+12,0.322,1763296800,20408.52778,2460995.678,0.322,-4.322472222,0.322,
1.76E+12,0.321,1763296830,20408.52813,2460995.678,0.321,-4.322125,0.321,
1.76E+12,0.321,1763296860,20408.52847,2460995.678,0.321,-4.321777778,0.321,
1.76E+12,0.322,1763296890,20408.52882,2460995.679,0.322,-4.321430556,0.322,
1.76E+12,0.322,1763296920,20408.52917,2460995.679,0.322,-4.321083333,0.322,
1.76E+12,0.321,1763296950,20408.52951,2460995.679,0.321,-4.320736111,0.321,
1.76E+12,0.322,1763296980,20408.52986,2460995.68,0.322,-4.320388889,0.322,
1.76E+12,0.321,1763297010,20408.53021,2460995.68,0.321,-4.320041667,0.321,
1.76E+12,0.322,1763297040,20408.53056,2460995.68,0.322,-4.319694445,0.322,
1.76E+12,0.321,1763297070,20408.5309,2460995.681,0.321,-4.319347222,0.321,
1.76E+12,0.322,1763297100,20408.53125,2460995.681,0.322,-4.319,0.322,
1.76E+12,0.323,1763297130,20408.5316,2460995.681,0.323,-4.318652778,0.323,
1.76E+12,0.321,1763297160,20408.53194,2460995.682,0.321,-4.318305556,0.321,
1.76E+12,0.322,1763297190,20408.53229,2460995.682,0.322,-4.317958334,0.322,
1.76E+12,0.323,1763297220,20408.53264,2460995.682,0.323,-4.317611111,0.323,
1.76E+12,0.321,1763297250,20408.53299,2460995.683,0.321,-4.317263889,0.321,
1.76E+12,0.322,1763297280,20408.53333,2460995.683,0.322,-4.316916667,0.322,
1.76E+12,0.322,1763297310,20408.53368,2460995.683,0.322,-4.316569445,0.322,
1.76E+12,0.321,1763297340,20408.53403,2460995.684,0.321,-4.316222223,0.321,
1.76E+12,0.322,1763297370,20408.53438,2460995.684,0.322,-4.315875,0.322,
1.76E+12,0.321,1763297400,20408.53472,2460995.684,0.321,-4.315527778,0.321,
1.76E+12,0.321,1763297430,20408.53507,2460995.685,0.321,-4.315180556,0.321,
1.76E+12,0.321,1763297460,20408.53542,2460995.685,0.321,-4.314833333,0.321,
1.76E+12,0.321,1763297490,20408.53576,2460995.686,0.321,-4.314486111,0.321,
1.76E+12,0.321,1763297520,20408.53611,2460995.686,0.321,-4.314138889,0.321,
1.76E+12,0.322,1763297550,20408.53646,2460995.686,0.322,-4.313791667,0.322,
1.76E+12,0.321,1763297580,20408.53681,2460995.687,0.321,-4.313444444,0.321,
1.76E+12,0.321,1763297610,20408.53715,2460995.687,0.321,-4.313097222,0.321,
1.76E+12,0.321,1763297640,20408.5375,2460995.687,0.321,-4.31275,0.321,
1.76E+12,0.321,1763297670,20408.53785,2460995.688,0.321,-4.312402778,0.321,
1.76E+12,0.322,1763297700,20408.53819,2460995.688,0.322,-4.312055556,0.322,
1.76E+12,0.323,1763297730,20408.53854,2460995.688,0.323,-4.311708333,0.323,
1.76E+12,0.321,1763297760,20408.53889,2460995.689,0.321,-4.311361111,0.321,
1.76E+12,0.321,1763297790,20408.53924,2460995.689,0.321,-4.311013889,0.321,
1.76E+12,0.321,1763297820,20408.53958,2460995.689,0.321,-4.310666667,0.321,
1.76E+12,0.321,1763297850,20408.53993,2460995.69,0.321,-4.310319445,0.321,
1.76E+12,0.324,1763297880,20408.54028,2460995.69,0.324,-4.309972222,0.324,
1.76E+12,0.321,1763297910,20408.54063,2460995.69,0.321,-4.309625,0.321,
1.76E+12,0.322,1763297940,20408.54097,2460995.691,0.322,-4.309277778,0.322,
1.76E+12,0.321,1763297970,20408.54132,2460995.691,0.321,-4.308930556,0.321,
1.76E+12,0.322,1763298000,20408.54167,2460995.691,0.322,-4.308583334,0.322,
1.76E+12,0.321,1763298030,20408.54201,2460995.692,0.321,-4.308236111,0.321,
1.76E+12,0.322,1763298060,20408.54236,2460995.692,0.322,-4.307888889,0.322,
1.76E+12,0.323,1763298090,20408.54271,2460995.692,0.323,-4.307541667,0.323,
1.76E+12,0.321,1763298120,20408.54306,2460995.693,0.321,-4.307194444,0.321,
1.76E+12,0.322,1763298150,20408.5434,2460995.693,0.322,-4.306847222,0.322,
1.76E+12,0.321,1763298180,20408.54375,2460995.694,0.321,-4.3065,0.321,
1.76E+12,0.322,1763298210,20408.5441,2460995.694,0.322,-4.306152778,0.322,
1.76E+12,0.323,1763298240,20408.54444,2460995.694,0.323,-4.305805556,0.323,
1.76E+12,0.322,1763298270,20408.54479,2460995.695,0.322,-4.305458333,0.322,
1.76E+12,0.322,1763298300,20408.54514,2460995.695,0.322,-4.305111111,0.322,
1.76E+12,0.323,1763298330,20408.54549,2460995.695,0.323,-4.304763889,0.323,
1.76E+12,0.321,1763298360,20408.54583,2460995.696,0.321,-4.304416667,0.321,
1.76E+12,0.323,1763298390,20408.54618,2460995.696,0.323,-4.304069445,0.323,
1.76E+12,0.321,1763298420,20408.54653,2460995.696,0.321,-4.303722222,0.321,
1.76E+12,0.322,1763298450,20408.54688,2460995.697,0.322,-4.303375,0.322,
1.76E+12,0.322,1763298480,20408.54722,2460995.697,0.322,-4.303027778,0.322,
1.76E+12,0.323,1763298510,20408.54757,2460995.697,0.323,-4.302680556,0.323,
1.76E+12,0.323,1763298540,20408.54792,2460995.698,0.323,-4.302333334,0.323,
1.76E+12,0.322,1763298570,20408.54826,2460995.698,0.322,-4.301986111,0.322,
1.76E+12,0.322,1763298600,20408.54861,2460995.698,0.322,-4.301638889,0.322,
1.76E+12,0.32,1763298630,20408.54896,2460995.699,0.32,-4.301291667,0.32,
1.76E+12,0.323,1763298660,20408.54931,2460995.699,0.323,-4.300944445,0.323,
1.76E+12,0.322,1763298690,20408.54965,2460995.699,0.322,-4.300597223,0.322,
1.76E+12,0.322,1763298720,20408.55,2460995.7,0.322,-4.30025,0.322,
1.76E+12,0.323,1763298750,20408.55035,2460995.7,0.323,-4.299902778,0.323,
1.76E+12,0.323,1763298780,20408.55069,2460995.7,0.323,-4.299555556,0.323,
1.76E+12,0.322,1763298810,20408.55104,2460995.701,0.322,-4.299208333,0.322,
1.76E+12,0.321,1763298840,20408.55139,2460995.701,0.321,-4.298861111,0.321,
1.76E+12,0.322,1763298870,20408.55174,2460995.701,0.322,-4.298513889,0.322,
1.76E+12,0.322,1763298900,20408.55208,2460995.702,0.322,-4.298166667,0.322,
1.76E+12,0.321,1763298930,20408.55243,2460995.702,0.321,-4.297819444,0.321,
1.76E+12,0.322,1763298960,20408.55278,2460995.703,0.322,-4.297472222,0.322,
1.76E+12,0.322,1763298990,20408.55313,2460995.703,0.322,-4.297125,0.322,
1.76E+12,0.323,1763299020,20408.55347,2460995.703,0.323,-4.296777778,0.323,
1.76E+12,0.322,1763299050,20408.55382,2460995.704,0.322,-4.296430556,0.322,
1.76E+12,0.323,1763299080,20408.55417,2460995.704,0.323,-4.296083333,0.323,
1.76E+12,0.323,1763299110,20408.55451,2460995.704,0.323,-4.295736111,0.323,
1.76E+12,0.322,1763299140,20408.55486,2460995.705,0.322,-4.295388889,0.322,
1.76E+12,0.323,1763299170,20408.55521,2460995.705,0.323,-4.295041667,0.323,
1.76E+12,0.323,1763299200,20408.55556,2460995.705,0.323,-4.294694445,0.323,
1.76E+12,0.323,1763299230,20408.5559,2460995.706,0.323,-4.294347222,0.323,
1.76E+12,0.322,1763299260,20408.55625,2460995.706,0.322,-4.294,0.322,
1.76E+12,0.322,1763299290,20408.5566,2460995.706,0.322,-4.293652778,0.322,
1.76E+12,0.323,1763299320,20408.55694,2460995.707,0.323,-4.293305556,0.323,
1.76E+12,0.321,1763299350,20408.55729,2460995.707,0.321,-4.292958334,0.321,
1.76E+12,0.322,1763299380,20408.55764,2460995.707,0.322,-4.292611111,0.322,
1.76E+12,0.322,1763299410,20408.55799,2460995.708,0.322,-4.292263889,0.322,
1.76E+12,0.322,1763299440,20408.55833,2460995.708,0.322,-4.291916667,0.322,
1.76E+12,0.323,1763299470,20408.55868,2460995.708,0.323,-4.291569444,0.323,
1.76E+12,0.322,1763299500,20408.55903,2460995.709,0.322,-4.291222222,0.322,
1.76E+12,0.322,1763299530,20408.55938,2460995.709,0.322,-4.290875,0.322,
1.76E+12,0.322,1763299560,20408.55972,2460995.709,0.322,-4.290527778,0.322,
1.76E+12,0.323,1763299590,20408.56007,2460995.71,0.323,-4.290180556,0.323,
1.76E+12,0.323,1763299620,20408.56042,2460995.71,0.323,-4.289833333,0.323,
1.76E+12,0.321,1763299650,20408.56076,2460995.711,0.321,-4.289486111,0.321,
1.76E+12,0.322,1763299680,20408.56111,2460995.711,0.322,-4.289138889,0.322,
1.76E+12,0.322,1763299710,20408.56146,2460995.711,0.322,-4.288791667,0.322,
1.76E+12,0.323,1763299740,20408.56181,2460995.712,0.323,-4.288444445,0.323,
1.76E+12,0.322,1763299770,20408.56215,2460995.712,0.322,-4.288097222,0.322,
1.76E+12,0.321,1763299800,20408.5625,2460995.712,0.321,-4.28775,0.321,
1.76E+12,0.323,1763299830,20408.56285,2460995.713,0.323,-4.287402778,0.323,
1.76E+12,0.322,1763299860,20408.56319,2460995.713,0.322,-4.287055556,0.322,
1.76E+12,,1763299890,20408.56354,2460995.713,,-4.286708334,,
1.76E+12,0.322,1763299920,20408.56389,2460995.714,0.322,-4.286361111,0.322,
1.76E+12,0.323,1763299950,20408.56424,2460995.714,0.323,-4.286013889,0.323,
1.76E+12,0.322,1763299980,20408.56458,2460995.714,0.322,-4.285666667,0.322,
1.76E+12,0.323,1763300010,20408.56493,2460995.715,0.323,-4.285319445,0.323,
1.76E+12,0.322,1763300040,20408.56528,2460995.715,0.322,-4.284972223,0.322,
1.76E+12,0.323,1763300070,20408.56563,2460995.715,0.323,-4.284625,0.323,
1.76E+12,0.322,1763300100,20408.56597,2460995.716,0.322,-4.284277778,0.322,
1.76E+12,0.322,1763300130,20408.56632,2460995.716,0.322,-4.283930556,0.322,
1.76E+12,0.323,1763300160,20408.56667,2460995.716,0.323,-4.283583333,0.323,
1.76E+12,0.322,1763300190,20408.56701,2460995.717,0.322,-4.283236111,0.322,
1.76E+12,0.322,1763300220,20408.56736,2460995.717,0.322,-4.282888889,0.322,
1.76E+12,0.322,1763300250,20408.56771,2460995.717,0.322,-4.282541667,0.322,
1.76E+12,0.322,1763300280,20408.56806,2460995.718,0.322,-4.282194444,0.322,
1.76E+12,0.323,1763300310,20408.5684,2460995.718,0.323,-4.281847222,0.323,
1.76E+12,0.322,1763300340,20408.56875,2460995.719,0.322,-4.2815,0.322,
1.76E+12,0.323,1763300370,20408.5691,2460995.719,0.323,-4.281152778,0.323,
1.76E+12,0.324,1763300400,20408.56944,2460995.719,0.324,-4.280805556,0.324,
1.76E+12,0.322,1763300430,20408.56979,2460995.72,0.322,-4.280458333,0.322,
1.76E+12,0.321,1763300460,20408.57014,2460995.72,0.321,-4.280111111,0.321,
1.76E+12,0.324,1763300490,20408.57049,2460995.72,0.324,-4.279763889,0.324,
1.76E+12,0.322,1763300520,20408.57083,2460995.721,0.322,-4.279416667,0.322,
1.76E+12,0.323,1763300550,20408.57118,2460995.721,0.323,-4.279069445,0.323,
1.76E+12,0.322,1763300580,20408.57153,2460995.721,0.322,-4.278722222,0.322,
1.76E+12,0.323,1763300610,20408.57188,2460995.722,0.323,-4.278375,0.323,
1.76E+12,0.321,1763300640,20408.57222,2460995.722,0.321,-4.278027778,0.321,
1.76E+12,0.323,1763300670,20408.57257,2460995.722,0.323,-4.277680556,0.323,
1.76E+12,0.321,1763300700,20408.57292,2460995.723,0.321,-4.277333334,0.321,
1.76E+12,0.322,1763300730,20408.57326,2460995.723,0.322,-4.276986111,0.322,
1.76E+12,0.323,1763300760,20408.57361,2460995.723,0.323,-4.276638889,0.323,
1.76E+12,0.322,1763300790,20408.57396,2460995.724,0.322,-4.276291667,0.322,
1.76E+12,0.322,1763300820,20408.57431,2460995.724,0.322,-4.275944444,0.322,
1.76E+12,0.322,1763300850,20408.57465,2460995.724,0.322,-4.275597222,0.322,
1.76E+12,0.322,1763300880,20408.575,2460995.725,0.322,-4.27525,0.322,
1.76E+12,0.323,1763300910,20408.57535,2460995.725,0.323,-4.274902778,0.323,
1.76E+12,0.322,1763300940,20408.57569,2460995.725,0.322,-4.274555556,0.322,
1.76E+12,0.322,1763300970,20408.57604,2460995.726,0.322,-4.274208333,0.322,
1.76E+12,0.323,1763301000,20408.57639,2460995.726,0.323,-4.273861111,0.323,
1.76E+12,0.323,1763301030,20408.57674,2460995.726,0.323,-4.273513889,0.323,
1.76E+12,0.322,1763301060,20408.57708,2460995.727,0.322,-4.273166667,0.322,
1.76E+12,0.321,1763301090,20408.57743,2460995.727,0.321,-4.272819445,0.321,
1.76E+12,0.321,1763301120,20408.57778,2460995.728,0.321,-4.272472222,0.321,
1.76E+12,0.322,1763301150,20408.57813,2460995.728,0.322,-4.272125,0.322,
1.76E+12,0.323,1763301180,20408.57847,2460995.728,0.323,-4.271777778,0.323,
1.76E+12,0.323,1763301210,20408.57882,2460995.729,0.323,-4.271430556,0.323,
1.76E+12,0.323,1763301240,20408.57917,2460995.729,0.323,-4.271083334,0.323,
1.76E+12,0.322,1763301270,20408.57951,2460995.729,0.322,-4.270736111,0.322,
1.76E+12,0.323,1763301300,20408.57986,2460995.73,0.323,-4.270388889,0.323,
1.76E+12,0.322,1763301330,20408.58021,2460995.73,0.322,-4.270041667,0.322,
1.76E+12,0.323,1763301360,20408.58056,2460995.73,0.323,-4.269694445,0.323,
1.76E+12,0.323,1763301390,20408.5809,2460995.731,0.323,-4.269347223,0.323,
1.76E+12,0.322,1763301420,20408.58125,2460995.731,0.322,-4.269,0.322,
1.76E+12,0.322,1763301450,20408.5816,2460995.731,0.322,-4.268652778,0.322,
1.76E+12,0.324,1763301480,20408.58194,2460995.732,0.324,-4.268305556,0.324,
1.76E+12,0.322,1763301510,20408.58229,2460995.732,0.322,-4.267958333,0.322,
1.76E+12,0.321,1763301540,20408.58264,2460995.732,0.321,-4.267611111,0.321,
1.76E+12,0.322,1763301570,20408.58299,2460995.733,0.322,-4.267263889,0.322,
1.76E+12,0.322,1763301600,20408.58333,2460995.733,0.322,-4.266916667,0.322,
1.76E+12,0.322,1763301630,20408.58368,2460995.733,0.322,-4.266569444,0.322,
1.76E+12,0.323,1763301660,20408.58403,2460995.734,0.323,-4.266222222,0.323,
1.76E+12,0.322,1763301690,20408.58438,2460995.734,0.322,-4.265875,0.322,
1.76E+12,0.324,1763301720,20408.58472,2460995.734,0.324,-4.265527778,0.324,
1.76E+12,0.324,1763301750,20408.58507,2460995.735,0.324,-4.265180556,0.324,
1.76E+12,0.321,1763301780,20408.58542,2460995.735,0.321,-4.264833333,0.321,
1.76E+12,0.322,1763301810,20408.58576,2460995.736,0.322,-4.264486111,0.322,
1.76E+12,0.323,1763301840,20408.58611,2460995.736,0.323,-4.264138889,0.323,
1.76E+12,0.322,1763301870,20408.58646,2460995.736,0.322,-4.263791667,0.322,
1.76E+12,0.322,1763301900,20408.58681,2460995.737,0.322,-4.263444445,0.322,
1.76E+12,0.323,1763301930,20408.58715,2460995.737,0.323,-4.263097222,0.323,
1.76E+12,0.321,1763301960,20408.5875,2460995.737,0.321,-4.26275,0.321,
1.76E+12,0.322,1763301990,20408.58785,2460995.738,0.322,-4.262402778,0.322,
1.76E+12,0.323,1763302020,20408.58819,2460995.738,0.323,-4.262055556,0.323,
1.76E+12,0.323,1763302050,20408.58854,2460995.738,0.323,-4.261708334,0.323,
1.76E+12,0.324,1763302080,20408.58889,2460995.739,0.324,-4.261361111,0.324,
1.76E+12,0.323,1763302110,20408.58924,2460995.739,0.323,-4.261013889,0.323,
1.76E+12,0.323,1763302140,20408.58958,2460995.739,0.323,-4.260666667,0.323,
1.76E+12,0.322,1763302170,20408.58993,2460995.74,0.322,-4.260319444,0.322,
1.76E+12,0.321,1763302200,20408.59028,2460995.74,0.321,-4.259972222,0.321,
1.76E+12,0.323,1763302230,20408.59063,2460995.74,0.323,-4.259625,0.323,
1.76E+12,0.324,1763302260,20408.59097,2460995.741,0.324,-4.259277778,0.324,
1.76E+12,0.323,1763302290,20408.59132,2460995.741,0.323,-4.258930556,0.323,
1.76E+12,0.322,1763302320,20408.59167,2460995.741,0.322,-4.258583333,0.322,
1.76E+12,0.324,1763302350,20408.59201,2460995.742,0.324,-4.258236111,0.324,
1.76E+12,0.321,1763302380,20408.59236,2460995.742,0.321,-4.257888889,0.321,
1.76E+12,0.322,1763302410,20408.59271,2460995.742,0.322,-4.257541667,0.322,
1.76E+12,0.322,1763302440,20408.59306,2460995.743,0.322,-4.257194445,0.322,
1.76E+12,0.322,1763302470,20408.5934,2460995.743,0.322,-4.256847222,0.322,
1.76E+12,0.323,1763302500,20408.59375,2460995.744,0.323,-4.2565,0.323,
1.76E+12,0.322,1763302530,20408.5941,2460995.744,0.322,-4.256152778,0.322,
1.76E+12,0.323,1763302560,20408.59444,2460995.744,0.323,-4.255805556,0.323,
1.76E+12,0.323,1763302590,20408.59479,2460995.745,0.323,-4.255458334,0.323,
1.76E+12,0.322,1763302620,20408.59514,2460995.745,0.322,-4.255111111,0.322,
1.76E+12,0.323,1763302650,20408.59549,2460995.745,0.323,-4.254763889,0.323,
1.76E+12,0.323,1763302680,20408.59583,2460995.746,0.323,-4.254416667,0.323,
1.76E+12,0.322,1763302710,20408.59618,2460995.746,0.322,-4.254069445,0.322,
1.76E+12,0.321,1763302740,20408.59653,2460995.746,0.321,-4.253722223,0.321,
1.76E+12,0.323,1763302770,20408.59688,2460995.747,0.323,-4.253375,0.323,
1.76E+12,0.323,1763302800,20408.59722,2460995.747,0.323,-4.253027778,0.323,
1.76E+12,0.323,1763302830,20408.59757,2460995.747,0.323,-4.252680556,0.323,
1.76E+12,0.324,1763302860,20408.59792,2460995.748,0.324,-4.252333333,0.324,
1.76E+12,0.323,1763302890,20408.59826,2460995.748,0.323,-4.251986111,0.323,
1.76E+12,0.322,1763302920,20408.59861,2460995.748,0.322,-4.251638889,0.322,
1.76E+12,0.322,1763302950,20408.59896,2460995.749,0.322,-4.251291667,0.322,
1.76E+12,0.323,1763302980,20408.59931,2460995.749,0.323,-4.250944444,0.323,
1.76E+12,0.323,1763303010,20408.59965,2460995.749,0.323,-4.250597222,0.323,
1.76E+12,0.323,1763303040,20408.6,2460995.75,0.323,-4.25025,0.323,
1.76E+12,0.322,1763303070,20408.60035,2460995.75,0.322,-4.249902778,0.322,
1.76E+12,0.323,1763303100,20408.60069,2460995.75,0.323,-4.249555556,0.323,
1.76E+12,0.324,1763303130,20408.60104,2460995.751,0.324,-4.249208333,0.324,
1.76E+12,0.324,1763303160,20408.60139,2460995.751,0.324,-4.248861111,0.324,
1.76E+12,0.323,1763303190,20408.60174,2460995.751,0.323,-4.248513889,0.323,
1.76E+12,0.322,1763303220,20408.60208,2460995.752,0.322,-4.248166667,0.322,
1.76E+12,0.321,1763303250,20408.60243,2460995.752,0.321,-4.247819445,0.321,
1.76E+12,0.321,1763303280,20408.60278,2460995.753,0.321,-4.247472222,0.321,
1.76E+12,0.322,1763303310,20408.60313,2460995.753,0.322,-4.247125,0.322,
