time,mks_temperature,ETALONHOUSING,FOLDMOUNT,PRISMMOUNT,GRATINGMOUNT,JPLFLEXSTRAP,COLDHEAD,GRATINGBASE,CUBARSTRAPEND,AMBIENT,VACSHELLBOTTOM,INNERSHIELD,VACSHELLBOX,DETECTOR,MOLYLEFT,TMA3BASEPLATE,MIDDLEBASEPLATE,VACSHELLTOP,VACSHELLFEEDLEFT
2025-11-16T17:52:00.00Z,300.000,299.998,76.466,76.532,76.466,69.757,56.261,76.534,73.001,286.326,289.999,76.185,289.999,76.902,77.229,75.564,76.222,289.470,290.940
2025-11-16T17:54:00.00Z,300.000,299.999,76.466,76.533,76.467,69.759,56.268,76.532,73.000,286.302,290.000,76.184,289.998,76.899,77.229,75.563,76.222,289.470,290.940
2025-11-16T17:56:00.00Z,300.000,299.999,76.464,76.534,76.468,69.757,56.262,76.532,73.000,286.296,290.000,76.184,289.999,76.901,77.227,75.562,76.222,289.470,290.940
2025-11-16T17:58:00.00Z,300.000,300.000,76.465,76.533,76.466,69.758,56.269,76.531,73.001,286.273,290.001,76.184,290.001,76.900,77.230,75.562,76.223,289.470,290.940
2025-11-16T18:00:00.00Z,300.000,299.999,76.467,76.532,76.468,69.757,56.263,76.532,73.001,286.349,290.001,76.186,289.999,76.898,77.229,75.564,76.225,289.470,290.940
2025-11-16T18:02:00.00Z,300.000,299.999,76.466,76.533,76.467,69.757,56.266,76.533,73.000,286.344,289.999,76.184,289.999,76.901,77.229,75.564,76.224,289.470,290.940
2025-11-16T18:04:00.00Z,300.000,299.999,76.464,76.532,76.467,69.757,56.260,76.531,73.000,286.342,290.000,76.184,289.998,76.900,77.230,75.564,76.224,289.470,290.940
2025-11-16T18:06:00.00Z,300.000,300.000,76.465,76.533,76.467,69.755,56.252,76.533,73.000,286.350,290.000,76.183,290.000,76.899,77.229,75.564,76.223,289.470,290.940
2025-11-16T18:08:00.00Z,300.000,299.999,76.466,76.533,76.468,69.755,56.257,76.532,72.999,286.379,289.998,76.183,289.999,76.899,77.227,75.564,76.223,289.470,290.940
2025-11-16T18:10:00.00Z,300.000,299.999,76.467,76.533,76.467,69.756,56.259,76.532,72.999,286.348,290.000,76.184,290.000,76.900,77.229,75.564,76.222,289.470,290.940
2025-11-16T18:12:00.00Z,300.000,299.999,76.465,76.533,76.468,69.755,56.258,76.531,73.001,286.306,290.000,76.185,289.999,76.900,77.228,75.564,76.222,289.470,290.940
2025-11-16T18:14:00.00Z,300.000,300.000,76.466,76.532,76.465,69.756,56.259,76.532,72.999,286.286,290.000,76.184,289.999,76.901,77.230,75.564,76.223,289.470,290.940
2025-11-16T18:16:00.00Z,300.000,299.999,76.465,76.533,76.466,69.754,56.256,76.530,73.000,286.302,290.000,76.184,289.999,76.901,77.228,75.564,76.223,289.470,290.940
2025-11-16T18:18:00.00Z,300.000,300.000,76.464,76.533,76.467,69.754,56.260,76.531,73.000,286.287,290.000,76.184,290.000,76.901,77.229,75.564,76.223,289.470,290.940
2025-11-16T18:20:00.00Z,300.000,299.999,76.467,76.534,76.467,69.755,56.261,76.532,73.000,286.292,290.000,76.184,290.001,76.901,77.227,75.562,76.224,289.470,290.940
2025-11-16T18:22:00.00Z,300.000,299.998,76.466,76.532,76.466,69.757,56.260,76.531,72.999,286.333,290.001,76.183,289.999,76.901,77.228,75.564,76.222,289.470,290.940
2025-11-16T18:24:00.00Z,300.000,299.998,76.467,76.532,76.467,69.755,56.258,76.532,73.001,286.280,290.000,76.184,290.000,76.899,77.228,75.564,76.222,289.470,290.940
2025-11-16T18:26:00.00Z,300.000,299.998,76.467,76.534,76.468,69.753,56.250,76.531,72.999,286.240,290.000,76.183,289.999,76.902,77.228,75.564,76.222,289.470,290.940
2025-11-16T18:28:00.00Z,300.000,299.998,76.465,76.535,76.466,69.751,56.251,76.533,72.999,286.219,290.000,76.184,289.999,76.901,77.228,75.564,76.224,289.470,290.940
2025-11-16T18:30:00.00Z,300.000,299.997,76.465,76.534,76.467,69.756,56.255,76.531,73.000,286.239,290.000,76.184,289.999,76.899,77.231,75.565,76.223,289.470,290.940
2025-11-16T18:32:00.00Z,300.000,299.996,76.467,76.533,76.466,69.753,56.252,76.531,73.000,286.279,290.000,76.183,290.001,76.900,77.229,75.564,76.224,289.470,290.940
2025-11-16T18:34:00.00Z,300.000,299.998,76.466,76.532,76.466,69.753,56.252,76.531,73.000,286.276,290.000,76.186,290.000,76.900,77.231,75.562,76.223,289.470,290.940
2025-11-16T18:36:00.00Z,300.000,299.998,76.467,76.533,76.467,69.755,56.257,76.532,73.000,286.311,290.001,76.184,290.001,76.899,77.229,75.564,76.222,289.470,290.940
2025-11-16T18:38:00.00Z,300.000,299.998,76.467,76.534,76.466,69.758,56.259,76.532,73.001,286.211,290.000,76.184,290.000,76.900,77.228,75.566,76.222,289.470,290.940
2025-11-16T18:40:00.00Z,300.000,299.998,76.467,76.534,76.468,69.757,56.264,76.533,73.000,286.219,290.000,76.183,290.001,76.899,77.229,75.563,76.222,289.470,290.940
2025-11-16T18:42:00.00Z,300.000,299.998,76.466,76.533,76.466,69.756,56.259,76.531,73.001,286.229,290.001,76.185,290.000,76.900,77.231,75.565,76.224,289.470,290.940
2025-11-16T18:44:00.00Z,300.000,299.999,76.468,76.534,76.467,69.755,56.255,76.532,73.001,286.279,290.000,76.184,290.000,76.900,77.230,75.565,76.222,289.470,290.940
2025-11-16T18:46:00.00Z,300.000,299.998,76.466,76.533,76.466,69.755,56.257,76.533,72.999,286.229,290.001,76.186,290.001,76.899,77.227,75.562,76.224,289.470,290.940
2025-11-16T18:48:00.00Z,300.000,299.997,76.466,76.533,76.468,69.753,56.262,76.532,72.999,286.365,290.001,76.184,290.000,76.901,77.226,75.565,76.223,289.470,290.940
2025-11-16T18:50:00.00Z,300.000,299.998,76.466,76.534,76.464,69.756,56.263,76.531,73.001,286.268,290.000,76.184,290.000,76.901,77.228,75.564,76.222,289.470,290.940
2025-11-16T18:52:00.00Z,300.000,299.999,76.466,76.533,76.468,69.755,56.262,76.532,73.000,286.252,290.001,76.186,290.000,76.900,77.229,75.564,76.223,289.470,290.940
2025-11-16T18:54:00.00Z,300.000,299.997,76.467,76.534,76.466,69.757,56.259,76.532,73.002,286.330,290.001,76.184,290.001,76.900,77.229,75.564,76.224,289.470,290.940
2025-11-16T18:56:00.00Z,300.000,299.998,76.466,76.534,76.468,69.755,56.260,76.532,73.000,286.319,290.000,76.184,290.000,76.900,77.227,75.564,76.223,289.470,290.940
2025-11-16T18:58:00.00Z,300.000,299.998,76.466,76.534,76.468,69.758,56.263,76.532,73.001,286.300,290.000,76.186,290.001,76.901,77.228,75.563,76.222,289.470,290.940
2025-11-16T19:00:00.00Z,300.000,299.998,76.467,76.533,76.467,69.755,56.262,76.533,72.999,286.297,290.001,76.184,290.000,76.900,77.227,75.564,76.223,289.470,290.940
2025-11-16T19:02:00.00Z,300.000,299.997,76.467,76.533,76.467,69.756,56.266,76.532,73.001,286.302,290.001,76.184,290.000,76.900,77.228,75.564,76.225,289.470,290.940
2025-11-16T19:04:00.00Z,300.000,299.998,76.465,76.533,76.468,69.755,56.256,76.533,73.001,286.300,290.001,76.184,290.000,76.901,77.228,75.566,76.224,289.470,290.940
2025-11-16T19:06:00.00Z,300.000,299.999,76.466,76.534,76.466,69.755,56.260,76.533,73.001,286.225,290.001,76.184,290.000,76.898,77.231,75.562,76.223,289.470,290.940
2025-11-16T19:08:00.00Z,300.000,299.998,76.468,76.533,76.467,69.753,56.255,76.533,73.000,286.277,290.002,76.183,289.999,76.899,77.229,75.564,76.223,289.470,290.940
2025-11-16T19:10:00.00Z,300.000,299.999,76.468,76.533,76.469,69.754,56.258,76.531,72.999,286.300,290.001,76.184,290.001,76.901,77.228,75.562,76.223,289.470,290.940
2025-11-16T19:12:00.00Z,300.000,299.999,76.465,76.534,76.465,69.755,56.256,76.531,72.999,286.289,290.002,76.183,289.999,76.902,77.229,75.562,76.223,289.470,290.940
2025-11-16T19:14:00.00Z,300.000,299.999,76.466,76.533,76.467,69.758,56.258,76.531,72.999,286.329,290.000,76.183,289.999,76.900,77.227,75.565,76.223,289.470,290.940
2025-11-16T19:16:00.00Z,300.000,299.999,76.466,76.534,76.466,69.760,56.265,76.532,73.001,286.278,290.001,76.184,290.000,76.899,77.229,75.565,76.224,289.470,290.940
2025-11-16T19:18:00.00Z,300.000,300.000,76.465,76.534,76.466,69.758,56.262,76.532,73.001,286.319,290.001,76.183,290.001,76.900,77.228,75.563,76.223,289.470,290.940
2025-11-16T19:20:00.00Z,300.000,299.998,76.467,76.532,76.468,69.758,56.259,76.532,73.001,286.315,290.002,76.183,289.999,76.899,77.227,75.565,76.222,289.470,290.940
2025-11-16T19:22:00.00Z,300.000,299.999,76.465,76.532,76.466,69.755,56.268,76.532,73.001,286.300,290.000,76.185,290.001,76.901,77.228,75.562,76.223,289.470,290.940
2025-11-16T19:24:00.00Z,300.000,299.998,76.467,76.533,76.468,69.754,56.261,76.532,73.000,286.251,290.001,76.184,290.001,76.900,77.229,75.564,76.222,289.470,290.940
2025-11-16T19:26:00.00Z,300.000,299.999,76.467,76.533,76.467,69.756,56.268,76.533,73.001,286.312,290.001,76.183,290.000,76.900,77.230,75.563,76.222,289.470,290.940
2025-11-16T19:28:00.00Z,300.000,299.999,76.466,76.533,76.466,69.755,56.259,76.535,73.001,286.321,290.001,76.184,290.001,76.901,77.229,75.564,76.223,289.470,290.940
2025-11-16T19:30:00.00Z,300.000,300.000,76.466,76.533,76.468,69.753,56.251,76.532,72.997,286.391,290.001,76.184,289.999,76.900,77.230,75.564,76.223,289.470,290.940
2025-11-16T19:32:00.00Z,300.000,300.001,76.467,76.532,76.465,69.755,56.254,76.532,72.998,286.315,290.002,76.182,290.001,76.901,77.229,75.563,76.224,289.470,290.940
2025-11-16T19:34:00.00Z,300.000,300.000,76.466,76.532,76.469,69.753,56.255,76.531,72.998,286.359,290.002,76.184,289.999,76.899,77.228,75.562,76.224,289.470,290.940
2025-11-16T19:36:00.00Z,300.000,300.000,76.468,76.534,76.464,69.753,56.256,76.532,72.999,286.372,290.002,76.183,290.005,76.901,77.228,75.561,76.222,289.470,290.940
2025-11-16T19:38:00.00Z,300.000,300.001,76.468,76.534,76.468,69.754,56.257,76.531,73.000,286.384,290.002,76.185,290.001,76.900,77.227,75.564,76.222,289.480,290.940
2025-11-16T19:40:00.00Z,300.000,300.002,76.464,76.533,76.469,69.758,56.266,76.531,73.001,286.432,290.003,76.185,290.001,76.899,77.227,75.562,76.223,289.480,290.940
2025-11-16T19:42:00.00Z,300.000,300.001,76.466,76.532,76.466,69.754,56.261,76.532,73.001,286.333,290.002,76.183,290.002,76.902,77.228,75.564,76.224,289.480,290.940
2025-11-16T19:44:00.00Z,300.000,300.001,76.466,76.532,76.467,69.755,56.260,76.532,73.000,286.352,290.003,76.184,290.002,76.899,77.226,75.564,76.223,289.480,290.940
2025-11-16T19:46:00.00Z,300.000,300.002,76.466,76.532,76.468,69.759,56.271,76.531,73.003,286.347,290.003,76.186,290.000,76.900,77.228,75.566,76.222,289.480,290.940
2025-11-16T19:48:00.00Z,300.000,300.002,76.468,76.533,76.467,69.758,56.264,76.531,73.001,286.334,290.003,76.183,290.002,76.899,77.228,75.562,76.224,289.480,290.940
2025-11-16T19:50:00.00Z,300.000,300.002,76.466,76.532,76.466,69.757,56.264,76.533,72.998,286.332,290.003,76.183,290.001,76.901,77.227,75.564,76.222,289.480,290.940
2025-11-16T19:52:00.00Z,300.000,300.001,76.465,76.535,76.467,69.756,56.259,76.533,72.999,286.412,290.003,76.184,290.000,76.899,77.230,75.564,76.221,289.480,290.940
2025-11-16T19:54:00.00Z,300.000,300.003,76.467,76.533,76.466,69.757,56.266,76.532,73.000,286.342,290.003,76.182,290.001,76.901,77.229,75.562,76.222,289.480,290.940
2025-11-16T19:56:00.00Z,300.000,300.003,76.467,76.534,76.468,69.756,56.262,76.531,73.001,286.348,290.003,76.183,290.002,76.899,77.230,75.564,76.223,289.480,290.940
2025-11-16T19:58:00.00Z,300.000,300.002,76.467,76.534,76.468,69.756,56.270,76.532,72.999,286.289,290.002,76.184,290.001,76.899,77.231,75.565,76.223,289.480,290.940
2025-11-16T20:00:00.00Z,300.000,300.002,76.470,76.535,76.467,69.760,56.271,76.533,73.002,286.265,290.004,76.184,290.001,76.901,77.229,75.564,76.223,289.480,290.940
2025-11-16T20:02:00.00Z,300.000,300.001,76.466,76.532,76.467,69.757,56.263,76.533,73.000,286.330,290.002,76.184,290.002,76.900,77.228,75.564,76.223,289.480,290.940
2025-11-16T20:04:00.00Z,300.000,300.001,76.466,76.534,76.468,69.754,56.252,76.531,72.998,286.337,290.002,76.183,290.001,76.900,77.229,75.563,76.224,289.480,290.940
2025-11-16T20:06:00.00Z,300.000,300.000,76.466,76.534,76.469,69.756,56.261,76.532,73.000,286.320,290.002,76.182,290.002,76.901,77.228,75.564,76.224,289.480,290.940
2025-11-16T20:08:00.00Z,300.000,300.001,76.465,76.534,76.467,69.753,56.256,76.533,72.999,286.293,290.002,76.183,290.002,76.900,77.230,75.564,76.221,289.480,290.940
2025-11-16T20:10:00.00Z,300.000,300.001,76.465,76.533,76.467,69.756,56.253,76.533,73.001,286.269,290.002,76.182,290.000,76.900,77.230,75.563,76.221,289.480,290.940
2025-11-16T20:12:00.00Z,300.000,300.001,76.464,76.533,76.466,69.753,56.258,76.533,72.999,286.272,290.002,76.184,290.001,76.900,77.231,75.562,76.224,289.480,290.940
2025-11-16T20:14:00.00Z,300.000,300.002,76.467,76.534,76.468,69.758,56.263,76.532,73.000,286.294,290.001,76.184,290.000,76.901,77.229,75.564,76.222,289.480,290.940
2025-11-16T20:16:00.00Z,300.000,300.001,76.467,76.534,76.465,69.760,56.272,76.531,73.003,286.328,290.002,76.184,290.001,76.900,77.228,75.565,76.221,289.480,290.940
2025-11-16T20:18:00.00Z,300.000,300.002,76.466,76.534,76.468,69.761,56.275,76.534,73.003,286.319,290.002,76.184,290.002,76.899,77.228,75.565,76.223,289.480,290.940
2025-11-16T20:20:00.00Z,300.000,300.002,76.466,76.533,76.468,69.757,56.264,76.531,73.000,286.273,290.002,76.184,290.002,76.901,77.228,75.564,76.223,289.480,290.940
2025-11-16T20:22:00.00Z,300.000,300.001,76.467,76.533,76.468,69.754,56.264,76.530,72.998,286.298,290.003,76.184,290.002,76.903,77.228,75.564,76.222,289.480,290.940
2025-11-16T20:24:00.00Z,300.000,300.001,76.467,76.534,76.468,69.753,56.262,76.533,72.999,286.293,290.003,76.181,290.000,76.900,77.230,75.562,76.224,289.480,290.940
2025-11-16T20:26:00.00Z,300.000,300.002,76.466,76.534,76.467,69.757,56.265,76.532,73.000,286.321,290.002,76.184,290.000,76.902,77.228,75.564,76.223,289.480,290.940
2025-11-16T20:28:00.00Z,300.000,300.001,76.467,76.533,76.467,69.756,56.267,76.532,73.000,286.266,290.002,76.183,290.001,76.900,77.229,75.564,76.223,289.480,290.940
2025-11-16T20:30:00.00Z,300.000,300.001,76.466,76.532,76.468,69.759,56.268,76.533,73.002,286.337,290.002,76.184,290.001,76.900,77.228,75.563,76.223,289.480,290.940
2025-11-16T20:32:00.00Z,300.000,300.001,76.465,76.532,76.467,69.760,56.261,76.533,73.002,286.390,290.002,76.184,290.001,76.900,77.228,75.563,76.222,289.480,290.940
2025-11-16T20:34:00.00Z,300.000,300.002,76.465,76.533,76.469,69.755,56.261,76.532,72.998,286.295,290.002,76.182,290.002,76.900,77.228,75.564,76.223,289.480,290.940
2025-11-16T20:36:00.00Z,300.000,300.001,76.468,76.532,76.467,69.758,56.264,76.530,72.999,286.277,290.001,76.183,290.001,76.901,77.227,75.562,76.222,289.480,290.940
2025-11-16T20:38:00.00Z,300.000,300.003,76.465,76.534,76.467,69.758,56.271,76.531,73.001,286.203,290.002,76.186,290.001,76.899,77.227,75.562,76.223,289.480,290.940
2025-11-16T20:40:00.00Z,300.000,300.001,76.466,76.534,76.468,69.755,56.262,76.531,73.001,286.369,290.001,76.184,290.001,76.900,77.230,75.564,76.224,289.480,290.940
2025-11-16T20:42:00.00Z,300.000,300.002,76.465,76.533,76.468,69.753,56.261,76.532,72.999,286.297,290.001,76.184,290.001,76.900,77.228,75.566,76.223,289.480,290.940
2025-11-16T20:44:00.00Z,300.000,300.002,76.466,76.533,76.466,69.757,56.265,76.531,73.000,286.317,290.001,76.184,290.001,76.900,77.229,75.565,76.224,289.480,290.940
2025-11-16T20:46:00.00Z,300.000,300.002,76.466,76.533,76.468,69.755,56.257,76.532,73.000,286.295,290.001,76.184,290.002,76.899,77.231,75.565,76.222,289.480,290.940
2025-11-16T20:48:00.00Z,300.000,300.003,76.466,76.533,76.468,69.757,56.266,76.530,72.999,286.298,290.002,76.184,290.000,76.900,77.228,75.563,76.224,289.480,290.940
2025-11-16T20:50:00.00Z,300.000,300.003,76.469,76.532,76.468,69.759,56.269,76.534,73.002,286.383,290.003,76.184,290.001,76.901,77.229,75.561,76.223,289.480,290.940
2025-11-16T20:52:00.00Z,300.000,300.003,76.465,76.533,76.468,69.755,56.253,76.532,72.996,286.304,290.002,76.183,290.002,76.900,77.227,75.564,76.223,289.480,290.940
2025-11-16T20:54:00.00Z,300.000,300.002,76.466,76.533,76.467,69.752,56.261,76.531,73.001,286.395,290.002,76.185,290.000,76.901,77.230,75.564,76.222,289.480,290.940
2025-11-16T20:56:00.00Z,300.000,300.002,76.467,76.533,76.465,69.756,56.256,76.532,73.000,286.315,290.003,76.186,290.001,76.900,77.229,75.565,76.224,289.480,290.940
2025-11-16T20:58:00.00Z,300.000,300.003,76.465,76.532,76.468,69.756,56.266,76.531,73.001,286.320,290.003,76.184,290.001,76.899,77.227,75.564,76.223,289.480,290.950
2025-11-16T21:00:00.00Z,300.000,300.003,76.467,76.534,76.468,69.757,56.269,76.532,73.002,286.260,290.002,76.184,290.002,76.900,77.230,75.563,76.223,289.480,290.940
2025-11-16T21:02:00.00Z,300.000,300.002,76.467,76.533,76.466,69.760,56.272,76.532,73.001,286.206,290.001,76.183,289.999,76.900,77.230,75.565,76.224,289.480,290.940
2025-11-16T21:04:00.00Z,300.000,300.002,76.465,76.534,76.469,69.757,56.262,76.532,73.001,286.290,290.002,76.184,290.000,76.899,77.229,75.562,76.223,289.480,290.950
2025-11-16T21:06:00.00Z,300.000,300.001,76.467,76.532,76.466,69.752,56.256,76.531,72.998,286.236,290.001,76.184,290.001,76.901,77.229,75.564,76.224,289.480,290.950
2025-11-16T21:08:00.00Z,300.000,300.001,76.467,76.532,76.469,69.752,56.254,76.530,72.999,286.266,290.001,76.184,290.001,76.900,77.229,75.564,76.224,289.480,290.940
2025-11-16T21:10:00.00Z,300.000,300.001,76.467,76.532,76.469,69.753,56.257,76.533,72.997,286.283,290.001,76.184,290.001,76.900,77.229,75.565,76.222,289.480,290.940
2025-11-16T21:12:00.00Z,300.000,299.999,76.466,76.532,76.467,69.754,56.251,76.532,73.001,286.200,290.001,76.183,290.001,76.899,77.227,75.564,76.225,289.480,290.940
2025-11-16T21:14:00.00Z,300.000,300.000,76.465,76.533,76.467,69.751,56.246,76.531,72.998,286.250,290.001,76.185,290.000,76.898,77.229,75.563,76.224,289.480,290.940
2025-11-16T21:16:00.00Z,300.000,300.000,76.468,76.535,76.467,69.753,56.259,76.532,73.002,286.287,290.002,76.183,290.000,76.900,77.229,75.564,76.223,289.480,290.940
2025-11-16T21:18:00.00Z,300.000,300.001,76.466,76.532,76.467,69.759,56.267,76.532,73.001,286.354,290.001,76.184,290.001,76.900,77.228,75.564,76.222,289.480,290.940
2025-11-16T21:20:00.00Z,300.000,300.002,76.467,76.533,76.466,69.756,56.262,76.532,73.003,286.318,290.001,76.184,290.002,76.900,77.227,75.562,76.223,289.480,290.940
2025-11-16T21:22:00.00Z,300.000,300.001,76.466,76.532,76.467,69.756,56.267,76.532,73.001,286.255,290.001,76.184,290.000,76.900,77.228,75.564,76.225,289.480,290.940
2025-11-16T21:24:00.00Z,300.000,300.002,76.466,76.535,76.467,69.757,56.266,76.532,73.001,286.275,290.001,76.184,290.000,76.901,77.228,75.565,76.222,289.480,290.940
2025-11-16T21:26:00.00Z,300.000,300.001,76.467,76.533,76.466,69.757,56.259,76.531,73.001,286.224,290.000,76.183,290.001,76.900,77.227,75.564,76.221,289.480,290.940
2025-11-16T21:28:00.00Z,300.000,299.999,76.467,76.533,76.467,69.753,56.258,76.532,72.998,286.220,290.000,76.183,289.999,76.901,77.229,75.564,76.223,289.480,290.940
2025-11-16T21:30:00.00Z,300.000,299.999,76.465,76.534,76.467,69.753,56.260,76.530,72.998,286.220,290.001,76.184,289.999,76.901,77.230,75.564,76.224,289.480,290.940
2025-11-16T21:32:00.00Z,300.000,300.000,76.466,76.534,76.466,69.758,56.262,76.533,73.000,286.293,290.001,76.184,289.999,76.901,77.228,75.562,76.225,289.480,290.940
2025-11-16T21:34:00.00Z,300.000,300.001,76.468,76.533,76.467,69.754,56.258,76.532,72.998,286.298,290.000,76.184,289.999,76.901,77.228,75.564,76.223,289.480,290.940
2025-11-16T21:36:00.00Z,300.000,300.002,76.465,76.533,76.467,69.754,56.264,76.533,73.001,286.255,290.000,76.186,290.000,76.901,77.227,75.566,76.221,289.480,290.940
2025-11-16T21:38:00.00Z,300.000,300.000,76.464,76.533,76.466,69.756,56.261,76.531,73.000,286.216,290.000,76.186,289.999,76.899,77.229,75.564,76.223,289.480,290.940
2025-11-16T21:40:00.00Z,300.000,300.000,76.465,76.532,76.466,69.759,56.263,76.531,73.000,286.272,290.000,76.183,289.999,76.901,77.228,75.564,76.222,289.480,290.940
2025-11-16T21:42:00.00Z,300.000,300.001,76.468,76.532,76.467,69.757,56.261,76.531,73.001,286.231,290.001,76.184,289.999,76.900,77.227,75.563,76.223,289.480,290.940
2025-11-16T21:44:00.00Z,300.000,300.001,76.466,76.534,76.467,69.758,56.260,76.532,73.000,286.226,290.000,76.184,290.000,76.900,77.229,75.562,76.223,289.470,290.940
2025-11-16T21:46:00.00Z,300.000,300.001,76.467,76.535,76.466,69.753,56.255,76.532,72.999,286.243,290.000,76.183,289.998,76.898,77.227,75.566,76.222,289.480,290.940
2025-11-16T21:48:00.00Z,300.000,300.001,76.466,76.533,76.467,69.752,56.254,76.534,73.000,286.161,290.000,76.184,289.998,76.900,77.226,75.564,76.224,289.480,290.940
2025-11-16T21:50:00.00Z,300.000,299.999,76.466,76.533,76.466,69.752,56.252,76.532,73.001,286.203,290.000,76.183,289.999,76.901,77.226,75.565,76.222,289.480,290.940
2025-11-16T21:52:00.00Z,300.000,299.999,76.467,76.534,76.465,69.756,56.263,76.531,73.000,286.311,289.998,76.183,289.998,76.900,77.225,75.565,76.223,289.470,290.940
2025-11-16T21:54:00.00Z,300.000,299.998,76.466,76.534,76.467,69.759,56.266,76.532,73.000,286.194,290.000,76.183,289.999,76.900,77.226,75.562,76.222,289.470,290.940
2025-11-16T21:56:00.00Z,300.000,299.999,76.467,76.533,76.468,69.760,56.268,76.533,73.001,286.271,290.000,76.183,289.999,76.901,77.226,75.564,76.223,289.470,290.940
2025-11-16T21:58:00.00Z,300.000,299.999,76.467,76.532,76.467,69.758,56.265,76.531,73.001,286.289,290.000,76.183,289.999,76.900,77.227,75.564,76.223,289.470,290.940
2025-11-16T22:00:00.00Z,300.000,299.999,76.466,76.534,76.468,69.758,56.267,76.533,72.998,286.288,290.000,76.183,289.999,76.901,77.226,75.564,76.222,289.470,290.940
2025-11-16T22:02:00.00Z,300.000,299.998,76.465,76.532,76.469,69.757,56.263,76.532,73.000,286.218,290.000,76.183,290.000,76.902,77.228,75.562,76.221,289.470,290.940
2025-11-16T22:04:00.00Z,300.000,299.999,76.467,76.533,76.469,69.757,56.261,76.532,73.000,286.267,290.000,76.181,289.998,76.901,77.229,75.564,76.222,289.470,290.940
2025-11-16T22:06:00.00Z,300.000,299.998,76.467,76.535,76.466,69.755,56.261,76.532,73.000,286.171,290.000,76.182,289.999,76.900,77.226,75.564,76.223,289.470,290.940
2025-11-16T22:08:00.00Z,300.000,299.998,76.466,76.534,76.467,69.760,56.271,76.532,73.001,286.212,289.999,76.184,289.999,76.901,77.228,75.562,76.224,289.470,290.940
2025-11-16T22:10:00.00Z,300.000,299.997,76.465,76.533,76.468,69.756,56.269,76.532,73.000,286.245,290.000,76.183,289.998,76.901,77.227,75.564,76.222,289.470,290.940
2025-11-16T22:12:00.00Z,300.000,299.998,76.466,76.533,76.470,69.755,56.268,76.532,73.000,286.220,290.000,76.186,289.999,76.901,77.229,75.563,76.223,289.470,290.940
2025-11-16T22:14:00.00Z,300.000,299.998,76.467,76.533,76.467,69.756,56.260,76.532,72.999,286.278,290.000,76.186,289.999,76.900,77.228,75.562,76.222,289.470,290.940
2025-11-16T22:16:00.00Z,300.000,299.999,76.465,76.533,76.466,69.753,56.252,76.530,72.999,286.235,290.000,76.184,290.000,76.901,77.227,75.563,76.223,289.470,290.940
2025-11-16T22:18:00.00Z,300.000,299.999,76.467,76.532,76.468,69.757,56.263,76.525,73.000,286.260,290.000,76.183,290.000,76.900,77.228,75.564,76.223,289.470,290.940
2025-11-16T22:20:00.00Z,300.000,299.999,76.466,76.533,76.466,69.755,56.264,76.531,73.001,286.248,290.000,76.184,289.999,76.900,77.226,75.564,76.221,289.470,290.940
2025-11-16T22:22:00.00Z,300.000,299.998,76.466,76.533,76.469,69.757,56.262,76.532,73.001,286.237,290.000,76.184,289.999,76.899,77.227,75.562,76.223,289.470,290.940
2025-11-16T22:24:00.00Z,300.000,299.998,76.469,76.534,76.467,69.755,56.262,76.533,73.001,286.189,290.000,76.184,289.999,76.901,77.228,75.564,76.223,289.470,290.940
2025-11-16T22:26:00.00Z,300.000,299.998,76.467,76.533,76.469,69.755,56.254,76.532,73.000,286.252,289.999,76.185,290.000,76.900,77.229,75.564,76.225,289.470,290.940
2025-11-16T22:28:00.00Z,300.000,299.997,76.467,76.533,76.468,69.757,56.262,76.534,73.001,286.136,289.998,76.184,290.000,76.899,77.229,75.564,76.223,289.470,290.940
2025-11-16T22:30:00.00Z,300.000,299.998,76.467,76.534,76.468,69.756,56.267,76.533,72.999,286.265,290.000,76.182,289.999,76.900,77.228,75.564,76.223,289.470,290.940
2025-11-16T22:32:00.00Z,300.000,299.998,76.466,76.533,76.468,69.758,56.266,76.531,73.000,286.279,289.999,76.183,289.999,76.900,77.230,75.563,76.223,289.470,290.940
2025-11-16T22:34:00.00Z,300.000,299.999,76.467,76.532,76.467,69.757,56.268,76.532,73.001,286.200,290.000,76.185,290.000,76.900,77.228,75.563,76.223,289.470,290.940
2025-11-16T22:36:00.00Z,300.000,299.998,76.467,76.530,76.466,69.754,56.261,76.533,73.000,286.250,290.000,76.184,289.999,76.901,77.228,75.565,76.222,289.470,290.940
2025-11-16T22:38:00.00Z,300.000,299.998,76.464,76.532,76.467,69.757,56.262,76.533,73.001,286.230,290.000,76.184,289.999,76.901,77.228,75.566,76.222,289.470,290.940
2025-11-16T22:40:00.00Z,300.000,299.999,76.467,76.533,76.468,69.754,56.263,76.533,73.000,286.300,289.999,76.182,289.998,76.900,77.231,75.564,76.222,289.470,290.940
2025-11-16T22:42:00.00Z,300.000,299.999,76.467,76.532,76.469,69.756,56.267,76.532,73.000,286.262,290.000,76.184,289.999,76.900,77.228,75.564,76.221,289.470,290.940
2025-11-16T22:44:00.00Z,300.000,299.999,76.467,76.533,76.468,69.756,56.260,76.531,73.001,286.219,289.998,76.185,289.999,76.899,77.231,75.562,76.221,289.470,290.940
2025-11-16T22:46:00.00Z,300.000,299.999,76.468,76.534,76.470,69.754,56.260,76.531,73.001,286.220,289.999,76.181,290.000,76.898,77.230,75.563,76.223,289.470,290.930
